"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"13.10.2022","16.204,15","16.356,24","16.522,59","16.198,87","","-0,93%"
"12.10.2022","16.356,24","16.435,95","16.448,04","16.231,74","","-0,48%"
"11.10.2022","16.435,95","17.561,63","17.561,63","16.429,93","","-6,41%"
"07.10.2022","17.561,63","17.972,46","17.972,46","17.526,96","","-2,29%"
"06.10.2022","17.972,46","17.794,42","17.990,81","17.794,42","","1,00%"
"05.10.2022","17.794,42","17.262,64","17.980,99","17.262,64","","3,08%"
"04.10.2022","17.262,64","16.774,59","17.287,62","16.774,59","","2,91%"
"03.10.2022","16.774,59","16.947,35","17.013,19","16.744,48","","-1,02%"
"30.09.2022","16.947,35","17.219,97","17.219,97","16.838,36","","-1,58%"
"29.09.2022","17.219,97","17.262,42","17.503,82","17.139,22","","-0,25%"
"28.09.2022","17.262,42","17.722,26","17.778,13","17.262,42","","-2,59%"
"27.09.2022","17.722,26","17.652,87","17.807,80","17.622,83","","0,39%"
"26.09.2022","17.652,87","18.065,85","18.065,85","17.586,05","","-2,29%"
"23.09.2022","18.065,85","18.394,39","18.394,39","18.065,85","","-1,79%"
"22.09.2022","18.394,39","18.600,08","18.600,08","18.182,02","","-1,11%"
"21.09.2022","18.600,08","18.814,56","18.814,56","18.528,57","","-1,14%"
"20.09.2022","18.814,56","18.572,93","18.845,77","18.572,93","","1,30%"
"19.09.2022","18.572,93","18.706,13","18.766,06","18.535,93","","-0,71%"
"16.09.2022","18.706,13","18.892,58","18.892,58","18.641,50","","-0,99%"
"15.09.2022","18.892,58","18.927,28","19.024,26","18.842,64","","-0,18%"
"14.09.2022","18.927,28","19.358,87","19.358,87","18.756,86","","-2,23%"
"13.09.2022","19.358,87","19.162,44","19.432,12","19.162,44","","1,03%"
"12.09.2022","19.162,44","18.800,89","19.306,50","18.800,89","","1,92%"
"08.09.2022","18.800,89","18.606,00","18.800,90","18.606,00","","1,05%"
"07.09.2022","18.606,00","19.094,23","19.094,23","18.588,13","","-2,56%"
"06.09.2022","19.094,23","19.034,33","19.224,68","19.015,94","","0,31%"
"05.09.2022","19.034,33","19.028,10","19.150,07","18.965,12","","0,03%"
"02.09.2022","19.028,10","19.221,10","19.221,10","19.028,10","","-1,00%"
"01.09.2022","19.221,10","19.720,86","19.720,86","19.191,97","","-2,53%"
"31.08.2022","19.720,86","19.451,27","19.730,70","19.307,87","","1,39%"
"30.08.2022","19.451,27","19.456,34","19.580,69","19.433,77","","-0,03%"
"29.08.2022","19.456,34","19.969,04","19.969,04","19.345,01","","-2,57%"
"26.08.2022","19.969,04","19.840,38","20.078,22","19.840,38","","0,65%"
"25.08.2022","19.840,38","19.666,92","19.931,05","19.666,92","","0,88%"
"24.08.2022","19.666,92","19.729,09","19.876,90","19.655,42","","-0,32%"
"23.08.2022","19.729,09","19.964,80","19.964,80","19.700,35","","-1,18%"
"22.08.2022","19.964,80","20.277,87","20.277,87","19.948,73","","-1,54%"
"19.08.2022","20.277,87","20.266,23","20.399,26","20.194,49","","0,06%"
"18.08.2022","20.266,23","20.439,42","20.439,42","20.144,81","","-0,85%"
"17.08.2022","20.439,42","20.386,25","20.447,94","20.278,34","","0,26%"
"16.08.2022","20.386,25","20.346,94","20.434,12","20.317,13","","0,19%"
"15.08.2022","20.346,94","20.101,09","20.381,57","20.101,09","","1,22%"
"12.08.2022","20.101,09","19.978,25","20.121,89","19.969,00","","0,61%"
"11.08.2022","19.978,25","19.512,71","19.983,10","19.512,71","","2,39%"
"10.08.2022","19.512,71","19.821,55","19.821,55","19.500,72","","-1,56%"
"09.08.2022","19.821,55","19.858,44","19.864,76","19.592,83","","-0,19%"
"08.08.2022","19.858,44","19.953,81","19.953,81","19.740,83","","-0,48%"
"05.08.2022","19.953,81","19.426,40","19.963,94","19.426,40","","2,71%"
"04.08.2022","19.426,40","19.477,68","19.521,90","19.220,64","","-0,26%"
"03.08.2022","19.477,68","19.249,54","19.477,68","19.231,15","","1,19%"
"02.08.2022","19.249,54","19.645,22","19.645,22","19.108,06","","-2,01%"
"01.08.2022","19.645,22","19.561,56","19.645,22","19.525,34","","-0,63%"
"29.07.2022","19.769,08","19.593,91","19.843,26","19.593,91","","0,89%"
"28.07.2022","19.593,91","19.639,47","19.863,84","19.537,34","","-0,23%"
"27.07.2022","19.639,47","19.408,53","19.639,47","19.249,96","","1,19%"
"26.07.2022","19.408,53","19.616,00","19.616,00","19.302,47","","-1,06%"
"25.07.2022","19.616,00","19.749,93","19.749,93","19.553,14","","-0,68%"
"22.07.2022","19.749,93","19.742,34","19.864,07","19.655,79","","0,04%"
"21.07.2022","19.742,34","19.382,44","19.743,16","19.382,44","","1,86%"
"20.07.2022","19.382,44","19.180,69","19.577,23","19.180,69","","1,05%"
"19.07.2022","19.180,69","19.305,93","19.305,93","19.048,31","","-0,65%"
"18.07.2022","19.305,93","19.128,40","19.339,66","19.087,94","","0,93%"
"15.07.2022","19.128,40","18.657,22","19.177,91","18.657,22","","2,53%"
"14.07.2022","18.657,22","18.449,89","18.716,72","18.192,68","","1,12%"
"13.07.2022","18.449,89","17.792,58","18.570,36","17.792,58","","3,69%"
"12.07.2022","17.792,58","18.284,49","18.284,49","17.778,98","","-2,69%"
"11.07.2022","18.284,49","18.483,24","18.573,80","18.239,47","","-1,08%"
"08.07.2022","18.483,24","18.172,29","18.585,89","18.172,29","","1,71%"
"07.07.2022","18.172,29","17.417,47","18.199,83","17.417,47","","4,33%"
"06.07.2022","17.417,47","17.863,46","17.917,85","17.417,47","","-2,50%"
"05.07.2022","17.863,46","17.653,76","18.099,54","17.436,50","","1,19%"
"04.07.2022","17.653,76","18.058,44","18.058,44","17.648,56","","-2,24%"
"01.07.2022","18.058,44","18.884,28","18.884,28","18.043,05","","-4,37%"
"30.06.2022","18.884,28","19.477,53","19.477,53","18.878,14","","-3,05%"
"29.06.2022","19.477,53","19.747,03","19.747,03","19.470,45","","-1,36%"
"28.06.2022","19.747,03","19.882,56","19.894,82","19.680,59","","-0,68%"
"27.06.2022","19.882,56","19.458,99","20.110,84","19.458,99","","2,18%"
"24.06.2022","19.458,99","19.415,41","19.674,94","19.403,60","","0,22%"
"23.06.2022","19.415,41","19.849,00","19.849,00","19.342,70","","-2,18%"
"22.06.2022","19.849,00","20.446,85","20.446,85","19.848,65","","-2,92%"
"21.06.2022","20.446,85","20.036,95","20.447,57","20.036,95","","2,05%"
"20.06.2022","20.036,95","20.259,16","20.288,05","19.988,04","","-1,10%"
"17.06.2022","20.259,16","20.596,14","20.596,14","20.163,21","","-1,64%"
"16.06.2022","20.596,14","20.745,81","21.038,61","20.569,46","","-0,72%"
"15.06.2022","20.745,81","20.888,11","20.939,32","20.737,68","","-0,68%"
"14.06.2022","20.888,11","20.985,34","20.985,34","20.664,16","","-0,46%"
"13.06.2022","20.985,34","21.574,00","21.574,00","20.957,25","","-2,73%"
"10.06.2022","21.574,00","21.886,94","21.886,94","21.532,20","","-1,43%"
"09.06.2022","21.886,94","21.971,14","21.971,14","21.758,85","","-0,38%"
"08.06.2022","21.971,14","21.659,15","22.026,82","21.659,15","","1,44%"
"07.06.2022","21.659,15","21.858,19","21.858,19","21.576,71","","-0,91%"
"06.06.2022","21.858,19","21.788,31","21.974,43","21.720,81","","0,32%"
"02.06.2022","21.788,31","21.788,31","21.788,31","21.788,31","","-1,24%"
"01.06.2022","22.062,75","22.329,95","22.329,95","21.999,61","","-1,20%"
"31.05.2022","22.329,95","21.900,75","22.331,57","21.701,75","","1,96%"
"30.05.2022","21.900,75","21.317,76","21.903,43","21.317,76","","2,73%"
"27.05.2022","21.317,76","20.793,87","21.317,89","20.793,87","","2,52%"
"26.05.2022","20.793,87","21.095,28","21.160,42","20.757,27","","-1,43%"
"25.05.2022","21.095,28","20.896,67","21.240,37","20.895,42","","0,95%"
"24.05.2022","20.896,67","21.225,24","21.316,02","20.896,61","","-1,55%"
"23.05.2022","21.225,24","21.312,02","21.480,00","21.225,21","","-0,41%"
"20.05.2022","21.312,02","21.124,18","21.396,56","21.124,18","","0,89%"
"19.05.2022","21.124,18","21.555,50","21.555,50","20.966,94","","-2,00%"
"18.05.2022","21.555,50","21.246,07","21.618,39","21.246,07","","1,46%"
"17.05.2022","21.246,07","20.905,94","21.311,61","20.905,94","","1,63%"
"16.05.2022","20.905,94","20.676,29","21.109,03","20.676,29","","1,11%"
"13.05.2022","20.676,29","20.394,78","20.747,92","20.394,78","","1,38%"
"12.05.2022","20.394,78","20.879,14","20.879,14","20.390,84","","-2,32%"
"11.05.2022","20.879,14","20.845,86","21.023,68","20.768,96","","0,16%"
"10.05.2022","20.845,86","20.839,45","20.867,58","20.328,77","","0,03%"
"09.05.2022","20.839,45","21.172,96","21.172,96","20.839,45","","-1,58%"
"06.05.2022","21.172,96","21.656,00","21.656,00","21.070,23","","-2,23%"
"05.05.2022","21.656,00","21.367,25","21.748,04","21.367,25","","1,35%"
"04.05.2022","21.367,25","21.246,25","21.441,20","21.246,25","","0,57%"
"03.05.2022","21.246,25","21.398,79","21.463,51","21.181,76","","-0,71%"
"29.04.2022","21.398,79","21.154,80","21.655,46","21.154,80","","1,15%"
"28.04.2022","21.154,80","20.901,06","21.229,66","20.847,25","","1,21%"
"27.04.2022","20.901,06","21.495,80","21.495,80","20.842,14","","-2,77%"
"26.04.2022","21.495,80","21.509,48","21.632,65","21.392,37","","-0,06%"
"25.04.2022","21.509,48","22.034,59","22.034,59","21.477,29","","-2,38%"
"22.04.2022","22.034,59","22.322,72","22.322,72","21.962,96","","-1,29%"
"21.04.2022","22.322,72","22.403,88","22.491,26","22.302,47","","-0,36%"
"20.04.2022","22.403,88","22.172,89","22.403,88","22.132,35","","1,04%"
"19.04.2022","22.172,89","22.050,15","22.370,49","22.050,15","","0,56%"
"18.04.2022","22.050,15","22.080,19","22.184,09","21.905,29","","-0,14%"
"15.04.2022","22.080,19","22.541,89","22.541,89","22.080,19","","-2,05%"
"14.04.2022","22.541,89","22.573,25","22.709,39","22.535,53","","-0,14%"
"13.04.2022","22.573,25","21.986,08","22.651,40","21.986,08","","2,67%"
"12.04.2022","21.986,08","22.033,35","22.229,89","21.821,12","","-0,21%"
"11.04.2022","22.033,35","22.457,36","22.457,36","22.033,35","","-1,89%"
"08.04.2022","22.457,36","22.433,88","22.575,51","22.406,34","","0,10%"
"07.04.2022","22.433,88","22.937,61","22.937,61","22.433,57","","-2,20%"
"06.04.2022","22.937,61","23.309,36","23.309,36","22.830,26","","-1,59%"
"01.04.2022","23.309,36","23.565,85","23.565,85","23.131,08","","-1,09%"
"31.03.2022","23.565,85","23.682,62","23.705,06","23.507,88","","-0,49%"
"30.03.2022","23.682,62","23.371,17","23.716,50","23.371,17","","1,33%"
"29.03.2022","23.371,17","23.327,49","23.463,19","23.232,63","","0,19%"
"28.03.2022","23.327,49","23.706,73","23.706,73","23.144,50","","-1,60%"
"25.03.2022","23.706,73","23.556,33","23.731,38","23.556,33","","0,64%"
"24.03.2022","23.556,33","23.564,01","23.576,09","23.366,67","","-0,03%"
"23.03.2022","23.564,01","23.308,01","23.587,26","23.308,01","","1,10%"
"22.03.2022","23.308,01","23.367,36","23.367,36","23.166,52","","-0,25%"
"21.03.2022","23.367,36","23.225,96","23.464,88","23.225,96","","0,61%"
"18.03.2022","23.225,96","23.251,53","23.251,53","23.037,00","","-0,11%"
"17.03.2022","23.251,53","22.340,79","23.299,44","22.340,79","","4,08%"
"16.03.2022","22.340,79","22.321,25","22.545,86","22.180,49","","0,09%"
"15.03.2022","22.321,25","22.321,25","22.321,25","22.321,25","","-2,61%"
"14.03.2022","22.920,52","23.056,53","23.149,47","22.894,05","","-0,59%"
"11.03.2022","23.056,53","23.400,04","23.400,04","23.015,72","","-1,47%"
"10.03.2022","23.400,04","22.683,53","23.481,82","22.683,53","","3,16%"
"09.03.2022","22.683,53","22.469,71","22.831,64","22.469,71","","0,95%"
"08.03.2022","22.469,71","22.937,88","22.937,88","22.424,20","","-2,04%"
"07.03.2022","22.937,88","23.766,90","23.766,90","22.897,05","","-3,49%"
"04.03.2022","23.766,90","24.092,16","24.092,16","23.730,77","","-1,35%"
"03.03.2022","24.092,16","24.036,70","24.298,17","24.036,70","","0,23%"
"02.03.2022","24.036,70","24.145,21","24.155,16","23.951,65","","-0,45%"
"01.03.2022","24.145,21","23.938,37","24.301,88","23.888,64","","0,86%"
"25.02.2022","23.938,37","23.873,17","24.096,49","23.832,61","","0,27%"
"24.02.2022","23.873,17","24.632,99","24.632,99","23.872,91","","-3,08%"
"23.02.2022","24.632,99","24.612,81","24.745,09","24.534,03","","0,08%"
"22.02.2022","24.612,81","24.881,05","24.881,05","24.469,56","","-1,08%"
"21.02.2022","24.881,05","24.974,98","24.978,68","24.782,64","","-0,38%"
"18.02.2022","24.974,98","25.179,45","25.179,45","24.854,47","","-0,81%"
"17.02.2022","25.179,45","25.175,56","25.243,43","25.041,44","","0,02%"
"16.02.2022","25.175,56","24.687,82","25.176,67","24.687,82","","1,98%"
"15.02.2022","24.687,82","24.783,61","24.918,76","24.669,14","","-0,39%"
"14.02.2022","24.783,61","25.356,33","25.356,33","24.726,12","","-2,26%"
"11.02.2022","25.356,33","25.387,18","25.387,18","25.126,62","","-0,12%"
"10.02.2022","25.387,18","24.944,17","25.387,18","24.944,17","","1,78%"
"09.02.2022","24.944,17","24.645,49","25.000,59","24.645,49","","1,21%"
"08.02.2022","24.645,49","24.716,43","24.994,97","24.644,85","","-0,29%"
"07.02.2022","24.716,43","24.666,16","24.973,81","24.528,38","","0,20%"
"26.01.2022","24.666,16","24.862,56","24.870,65","24.663,68","","-0,79%"
"25.01.2022","24.862,56","25.274,16","25.274,16","24.756,82","","-1,63%"
"24.01.2022","25.274,16","24.970,05","25.313,21","24.743,70","","1,22%"
"21.01.2022","24.970,05","25.404,24","25.404,24","24.852,07","","-1,71%"
"20.01.2022","25.404,24","25.467,72","25.560,65","25.253,07","","-0,25%"
"19.01.2022","25.467,72","25.709,38","25.709,38","25.367,96","","-0,94%"
"18.01.2022","25.709,38","26.185,43","26.210,63","25.709,38","","-1,82%"
"17.01.2022","26.185,43","25.770,82","26.245,83","25.770,82","","1,61%"
"14.01.2022","25.770,82","25.636,67","25.867,95","25.416,68","","0,52%"
"13.01.2022","25.636,67","25.601,55","25.681,05","25.479,28","","0,14%"
"12.01.2022","25.601,55","25.378,22","25.601,55","25.339,99","","0,88%"
"11.01.2022","25.378,22","25.271,52","25.378,22","25.090,35","","0,42%"
"10.01.2022","25.271,52","25.089,80","25.304,70","24.799,79","","0,72%"
"07.01.2022","25.089,80","25.483,89","25.603,75","25.014,49","","-1,55%"
"06.01.2022","25.483,89","25.817,73","25.817,73","25.243,49","","-1,29%"
"05.01.2022","25.817,73","25.883,20","26.184,89","25.697,37","","-0,25%"
"04.01.2022","25.883,20","25.216,45","25.883,64","25.216,45","","2,64%"
"03.01.2022","25.216,45","24.934,29","25.329,29","24.934,29","","1,13%"
"30.12.2021","24.934,29","24.953,43","25.066,36","24.915,71","","-0,08%"
"29.12.2021","24.953,43","24.931,35","25.045,88","24.887,56","","0,09%"
"28.12.2021","24.931,35","24.621,31","24.934,84","24.621,31","","1,26%"
"27.12.2021","24.621,31","24.476,77","24.779,45","24.476,77","","0,59%"
"24.12.2021","24.476,77","24.483,68","24.633,89","24.470,66","","-0,03%"
"23.12.2021","24.483,68","24.264,68","24.521,86","24.264,68","","0,90%"
"22.12.2021","24.264,68","24.174,84","24.336,57","24.174,84","","0,37%"
"21.12.2021","24.174,84","24.046,36","24.261,47","24.028,91","","0,53%"
"20.12.2021","24.046,36","24.356,86","24.356,86","24.035,69","","-1,27%"
"17.12.2021","24.356,86","24.363,05","24.363,05","24.139,25","","-0,03%"
"16.12.2021","24.363,05","24.123,70","24.377,21","24.123,70","","0,99%"
"15.12.2021","24.123,70","24.054,08","24.154,28","23.945,61","","0,29%"
"14.12.2021","24.054,08","24.209,46","24.209,46","23.977,87","","-0,64%"
"13.12.2021","24.209,46","24.311,04","24.468,58","24.208,92","","-0,42%"
"10.12.2021","24.311,04","24.437,12","24.437,12","24.187,61","","-0,52%"
"09.12.2021","24.437,12","24.295,44","24.452,10","24.257,10","","0,58%"
"08.12.2021","24.295,44","24.341,95","24.671,13","24.295,44","","-0,19%"
"07.12.2021","24.341,95","24.239,45","24.360,43","24.079,87","","0,42%"
"06.12.2021","24.239,45","24.395,70","24.452,26","24.126,69","","-0,64%"
"03.12.2021","24.395,70","24.533,28","24.559,40","24.326,51","","-0,56%"
"02.12.2021","24.533,28","24.172,74","24.599,24","24.172,74","","1,49%"
"01.12.2021","24.172,74","23.903,42","24.261,33","23.846,14","","1,13%"
"30.11.2021","23.903,42","23.775,92","24.135,46","23.775,92","","0,54%"
"29.11.2021","23.775,92","23.771,19","23.905,56","23.548,10","","0,02%"
"26.11.2021","23.771,19","24.117,56","24.119,59","23.670,34","","-1,44%"
"25.11.2021","24.117,56","24.116,80","24.261,88","24.030,74","","0,00%"
"24.11.2021","24.116,80","24.365,74","24.383,72","24.045,92","","-1,02%"
"23.11.2021","24.365,74","24.582,80","24.582,80","24.331,23","","-0,88%"
"22.11.2021","24.582,80","24.652,55","24.708,64","24.582,41","","-0,28%"
"19.11.2021","24.652,55","24.506,16","24.872,64","24.506,16","","0,60%"
"18.11.2021","24.506,16","24.349,44","24.508,87","24.314,02","","0,64%"
"17.11.2021","24.349,44","24.304,76","24.460,63","24.270,14","","0,18%"
"16.11.2021","24.304,76","24.239,82","24.370,06","24.228,55","","0,27%"
"15.11.2021","24.239,82","24.030,78","24.341,64","24.030,78","","0,87%"
"12.11.2021","24.030,78","23.960,35","24.230,31","23.960,35","","0,29%"
"11.11.2021","23.960,35","24.184,41","24.184,41","23.811,95","","-0,93%"
"10.11.2021","24.184,41","24.164,00","24.198,65","24.044,54","","0,08%"
"09.11.2021","24.164,00","23.876,79","24.318,40","23.876,79","","1,20%"
"08.11.2021","23.876,79","23.751,99","23.876,79","23.663,06","","0,53%"
"05.11.2021","23.751,99","23.275,71","23.754,21","23.275,71","","2,05%"
"04.11.2021","23.275,71","23.381,54","23.517,22","23.229,04","","-0,45%"
"03.11.2021","23.381,54","23.349,71","23.501,23","23.349,71","","0,14%"
"02.11.2021","23.349,71","23.298,36","23.568,13","23.275,15","","0,22%"
"01.11.2021","23.298,36","23.228,41","23.387,48","23.228,41","","0,30%"
"29.10.2021","23.228,41","23.416,58","23.450,84","23.187,67","","-0,80%"
"28.10.2021","23.416,58","23.467,11","23.495,39","23.306,74","","-0,22%"
"27.10.2021","23.467,11","23.389,93","23.474,51","23.290,89","","0,33%"
"26.10.2021","23.389,93","23.166,44","23.438,94","23.166,44","","0,96%"
"25.10.2021","23.166,44","23.281,27","23.281,27","22.988,63","","-0,49%"
"22.10.2021","23.281,27","23.136,52","23.332,29","23.057,23","","0,63%"
"21.10.2021","23.136,52","23.194,70","23.402,61","23.111,37","","-0,25%"
"20.10.2021","23.194,70","23.242,60","23.392,98","23.157,46","","-0,21%"
"19.10.2021","23.242,60","22.829,48","23.252,62","22.829,48","","1,81%"
"18.10.2021","22.829,48","23.093,62","23.257,59","22.828,87","","-1,14%"
"15.10.2021","23.093,62","22.258,78","23.093,84","22.258,78","","3,75%"
"14.10.2021","22.258,78","22.213,35","22.521,46","22.213,35","","0,20%"
"13.10.2021","22.213,35","22.426,87","22.450,48","22.191,11","","-0,95%"
"12.10.2021","22.426,87","22.614,14","22.614,14","22.189,15","","-0,83%"
"08.10.2021","22.614,14","22.743,26","22.846,39","22.552,18","","-0,57%"
"07.10.2021","22.743,26","22.262,53","22.807,02","22.262,53","","2,16%"
"06.10.2021","22.262,53","22.343,54","22.483,44","22.122,06","","-0,36%"
"05.10.2021","22.343,54","22.339,65","22.346,01","21.880,65","","0,02%"
"04.10.2021","22.339,65","22.484,37","22.601,22","22.257,83","","-0,64%"
"01.10.2021","22.484,37","22.828,19","22.828,19","22.377,74","","-1,51%"
"30.09.2021","22.828,19","22.784,05","22.981,21","22.596,66","","0,19%"
"29.09.2021","22.784,05","23.385,52","23.385,52","22.697,87","","-2,57%"
"28.09.2021","23.385,52","23.675,73","23.675,73","23.326,81","","-1,23%"
"27.09.2021","23.675,73","23.541,72","23.675,73","23.416,30","","0,57%"
"24.09.2021","23.541,72","23.208,87","23.541,97","23.208,87","","1,43%"
"23.09.2021","23.208,87","23.054,04","23.356,93","23.054,04","","0,67%"
"22.09.2021","23.054,04","23.548,06","23.548,06","22.903,42","","-2,10%"
"17.09.2021","23.548,06","23.503,86","23.824,85","23.457,56","","0,19%"
"16.09.2021","23.503,86","23.671,21","23.745,36","23.451,02","","-0,71%"
"15.09.2021","23.671,21","23.882,03","23.915,02","23.671,21","","-0,88%"
"14.09.2021","23.882,03","23.888,26","24.008,27","23.837,78","","-0,03%"
"13.09.2021","23.888,26","24.142,23","24.142,23","23.829,02","","-1,05%"
"10.09.2021","24.142,23","23.931,84","24.145,22","23.834,41","","0,88%"
